customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases
192,23,Female,Sneakers,Footwear,80.57,New York,M,White,Summer,3.8,No,PayPal,Store Pickup,Yes,No,7,PayPal,Monthly
193,48,Female,T-Shirt,Clothing,23.72,California,M,Silver,Fall,4.4,No,Cash,Standard,Yes,No,0,Cash,Quarterly
194,23,Female,Blouse,Clothing,47.21,Texas,S,Black,Winter,3.4,No,Venmo,2-Day Shipping,No,Yes,5,Debit Card,Weekly
195,60,Female,Jeans,Clothing,65.99,Illinois,S,Blue,Spring,4.7,No,Debit Card,Free Shipping,Yes,Yes,6,Cash,Weekly
196,45,Male,Sneakers,Footwear,86.23,California,M,Black,Spring,4.6,No,Debit Card,2-Day Shipping,No,No,9,Credit Card,Quarterly
197,55,Female,Watch,Accessories,105.82,California,S,White,Summer,4.8,Yes,Cash,Standard,No,No,2,Venmo,Monthly
198,19,Male,Sneakers,Footwear,89.94,New York,S,White,Fall,4.5,Yes,Cash,Standard,Yes,Yes,8,Credit Card,Quarterly
199,35,Male,Watch,Accessories,136.61,New York,L,White,Spring,3.6,No,Venmo,Standard,No,Yes,7,Cash,Weekly
200,22,Male,Watch,Accessories,109.54,New York,L,White,Fall,4.4,No,PayPal,Standard,No,No,6,Credit Card,Bi-Weekly
201,58,Male,T-Shirt,Clothing,25.45,Illinois,M,Silver,Summer,3.4,Yes,Credit Card,Free Shipping,No,No,2,PayPal,Quarterly
202,50,Female,T-Shirt,Clothing,27.33,New York,L,Blue,Fall,4.3,No,Credit Card,Store Pickup,No,Yes,3,Cash,Monthly
203,34,Male,Sneakers,Footwear,91.84,California,M,Black,Spring,3.1,No,Credit Card,Standard,No,Yes,0,PayPal,Quarterly
204,26,Male,T-Shirt,Clothing,32.39,California,L,Black,Spring,3.1,No,PayPal,Store Pickup,No,Yes,10,Credit Card,Monthly
205,54,Male,T-Shirt,Clothing,30.06,Texas,L,Blue,Summer,4.0,No,Venmo,2-Day Shipping,No,No,8,Credit Card,Weekly
206,18,Male,T-Shirt,Clothing,30.98,Texas,L,Black,Winter,3.5,No,Cash,2-Day Shipping,No,Yes,9,Debit Card,Bi-Weekly
207,19,Female,Blouse,Clothing,41.38,Texas,S,Silver,Fall,4.9,No,Cash,2-Day Shipping,No,No,8,Venmo,Weekly
208,38,Female,Watch,Accessories,117.92,Texas,L,Blue,Spring,3.2,Yes,Credit Card,Standard,No,Yes,0,Credit Card,Quarterly
209,19,Female,Sneakers,Footwear,92.89,California,M,Silver,Winter,4.2,Yes,Debit Card,Standard,Yes,Yes,8,Venmo,Monthly
210,45,Male,Watch,Accessories,132.33,California,M,White,Fall,3.2,No,Credit Card,Store Pickup,Yes,Yes,3,Debit Card,Weekly
211,32,Male,T-Shirt,Clothing,29.27,New York,S,Silver,Winter,4.9,Yes,Debit Card,Free Shipping,Yes,Yes,1,PayPal,Quarterly
212,59,Female,Blouse,Clothing,41.72,Texas,M,Blue,Fall,4.2,Yes,Credit Card,Free Shipping,No,No,2,Cash,Monthly
213,41,Female,Jeans,Clothing,65.92,Texas,M,Silver,Winter,4.7,No,Debit Card,Free Shipping,Yes,No,5,PayPal,Quarterly
214,25,Male,Blouse,Clothing,48.16,New York,L,Blue,Summer,3.2,Yes,Venmo,Free Shipping,No,Yes,3,Credit Card,Monthly
215,52,Male,Sneakers,Footwear,95.63,Illinois,S,White,Summer,3.8,Yes,Cash,Standard,No,No,4,Cash,Weekly
216,18,Male,Watch,Accessories,130.57,Florida,S,Black,Summer,3.6,No,Venmo,2-Day Shipping,Yes,Yes,3,Venmo,Bi-Weekly
217,56,Male,T-Shirt,Clothing,26.82,Illinois,M,White,Fall,3.1,Yes,Credit Card,Standard,Yes,Yes,10,PayPal,Monthly
218,59,Female,Blouse,Clothing,44.33,New York,M,White,Summer,3.9,Yes,PayPal,Free Shipping,Yes,No,2,Credit Card,Quarterly
219,53,Male,Sneakers,Footwear,87.03,California,L,Black,Winter,4.3,Yes,Debit Card,Store Pickup,No,No,7,Debit Card,Bi-Weekly
220,56,Female,T-Shirt,Clothing,30.2,Illinois,L,Silver,Winter,3.7,No,Cash,2-Day Shipping,Yes,Yes,2,Credit Card,Monthly
221,58,Male,Jeans,Clothing,53.06,California,L,White,Summer,4.1,Yes,Cash,Store Pickup,Yes,Yes,5,Credit Card,Weekly
222,51,Female,Jeans,Clothing,63.44,California,S,Silver,Summer,4.7,Yes,Cash,Express,Yes,No,3,Credit Card,Quarterly
223,37,Female,T-Shirt,Clothing,34.78,New York,M,Silver,Spring,3.7,Yes,Cash,2-Day Shipping,No,Yes,8,Venmo,Monthly
224,24,Female,T-Shirt,Clothing,32.82,New York,S,Silver,Spring,4.7,No,Venmo,2-Day Shipping,Yes,No,10,Venmo,Bi-Weekly
225,43,Male,Jeans,Clothing,68.25,New York,M,Black,Spring,4.3,Yes,PayPal,2-Day Shipping,Yes,Yes,4,PayPal,Quarterly
226,43,Female,Watch,Accessories,104.96,Texas,L,White,Fall,3.5,No,Venmo,Standard,Yes,No,5,PayPal,Bi-Weekly
227,49,Female,Watch,Accessories,103.86,California,M,Silver,Summer,3.3,Yes,Credit Card,Free Shipping,Yes,No,6,Cash,Weekly
228,31,Female,Blouse,Clothing,41.67,Illinois,M,Black,Spring,3.9,No,Credit Card,Standard,Yes,Yes,1,Debit Card,Monthly
229,37,Male,Blouse,Clothing,50.65,Texas,S,Blue,Winter,3.3,Yes,Venmo,Express,Yes,Yes,10,Credit Card,Bi-Weekly
230,41,Male,T-Shirt,Clothing,27.08,New York,S,Blue,Spring,3.1,No,PayPal,Store Pickup,Yes,No,2,Venmo,Quarterly
231,38,Female,T-Shirt,Clothing,20.28,California,L,Silver,Spring,4.8,No,PayPal,Free Shipping,Yes,No,2,Cash,Bi-Weekly
232,49,Female,Sneakers,Footwear,89.12,New York,M,Black,Spring,3.3,Yes,Cash,Standard,Yes,Yes,7,Debit Card,Quarterly
233,33,Female,Blouse,Clothing,52.75,New York,L,Blue,Spring,4.2,No,Debit Card,Store Pickup,No,Yes,2,Venmo,Quarterly
234,34,Male,Watch,Accessories,123.52,New York,M,Black,Spring,3.8,Yes,Credit Card,Free Shipping,No,No,1,Credit Card,Quarterly
235,38,Female,Blouse,Clothing,40.8,New York,L,Silver,Summer,4.4,No,Venmo,2-Day Shipping,Yes,Yes,9,Debit Card,Weekly
236,49,Female,T-Shirt,Clothing,30.68,New York,M,Silver,Fall,3.0,Yes,Venmo,Free Shipping,No,No,9,Venmo,Quarterly
237,21,Male,Watch,Accessories,133.23,New York,M,Blue,Summer,3.9,Yes,Credit Card,Express,No,No,1,Debit Card,Quarterly
238,28,Female,Jeans,Clothing,57.39,Illinois,L,Silver,Winter,3.1,No,Venmo,Standard,No,No,0,Credit Card,Monthly
239,22,Female,Blouse,Clothing,41.86,Texas,M,Silver,Spring,4.5,Yes,Debit Card,2-Day Shipping,No,Yes,6,Cash,Bi-Weekly
240,29,Male,Jeans,Clothing,57.48,Florida,S,Silver,Summer,4.7,No,Venmo,Standard,No,Yes,6,Credit Card,Quarterly
241,59,Male,Watch,Accessories,120.07,California,S,Blue,Winter,4.4,No,Cash,Standard,No,No,4,PayPal,Weekly
242,58,Male,Watch,Accessories,102.93,Texas,M,Blue,Fall,3.7,No,Venmo,Express,No,No,8,Debit Card,Quarterly
243,33,Male,Jeans,Clothing,53.92,Florida,L,White,Spring,3.1,No,Debit Card,Store Pickup,No,No,2,Debit Card,Bi-Weekly
244,55,Female,Watch,Accessories,112.51,New York,M,White,Fall,3.3,No,Cash,2-Day Shipping,No,Yes,7,Cash,Bi-Weekly
245,53,Female,Blouse,Clothing,48.95,New York,L,Blue,Spring,4.2,Yes,PayPal,Express,No,No,2,Debit Card,Monthly
246,27,Male,Jeans,Clothing,52.61,Texas,L,Black,Spring,4.4,No,Credit Card,Free Shipping,Yes,Yes,10,Debit Card,Quarterly
247,46,Female,Sneakers,Footwear,83.36,Illinois,S,White,Fall,4.7,Yes,Credit Card,Standard,No,No,3,Debit Card,Quarterly
248,42,Female,Watch,Accessories,116.3,Florida,M,White,Fall,3.7,No,Venmo,2-Day Shipping,No,No,5,Venmo,Quarterly
249,22,Male,Watch,Accessories,138.64,New York,S,Black,Summer,3.9,Yes,PayPal,2-Day Shipping,Yes,Yes,3,Venmo,Bi-Weekly
250,47,Male,Sneakers,Footwear,95.91,Florida,L,Blue,Spring,3.9,Yes,Credit Card,Standard,No,No,0,Venmo,Bi-Weekly
251,31,Female,Jeans,Clothing,63.1,California,L,White,Fall,4.6,No,Cash,Free Shipping,Yes,No,10,Venmo,Bi-Weekly
252,43,Female,Blouse,Clothing,43.66,New York,S,White,Winter,3.6,No,Credit Card,2-Day Shipping,Yes,Yes,2,Debit Card,Quarterly
253,43,Male,T-Shirt,Clothing,32.17,New York,S,Black,Spring,3.6,No,Cash,2-Day Shipping,Yes,No,4,Credit Card,Bi-Weekly
254,38,Female,Watch,Accessories,115.03,New York,S,Black,Fall,4.9,No,Cash,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly
255,40,Female,Jeans,Clothing,62.49,Texas,S,Silver,Fall,4.9,Yes,Credit Card,Store Pickup,Yes,Yes,1,Credit Card,Quarterly
256,24,Male,Jeans,Clothing,68.43,New York,L,Black,Fall,3.3,Yes,Cash,Store Pickup,No,No,1,Debit Card,Monthly
257,26,Male,T-Shirt,Clothing,26.16,California,M,Silver,Winter,4.4,Yes,PayPal,Express,No,Yes,0,PayPal,Weekly
258,49,Female,Jeans,Clothing,62.82,Texas,L,White,Spring,4.4,Yes,Cash,Store Pickup,No,Yes,0,Cash,Weekly
259,42,Male,Jeans,Clothing,67.06,New York,S,Silver,Summer,4.3,Yes,Credit Card,Store Pickup,No,No,0,Venmo,Monthly
260,39,Male,Sneakers,Footwear,95.15,California,L,Black,Summer,4.2,Yes,PayPal,2-Day Shipping,Yes,No,2,Venmo,Monthly
261,59,Female,Sneakers,Footwear,99.96,Florida,L,Silver,Spring,3.4,Yes,Debit Card,Free Shipping,Yes,Yes,7,Cash,Monthly
262,24,Male,Blouse,Clothing,47.01,Illinois,L,Blue,Fall,3.5,No,Credit Card,Standard,No,Yes,1,Debit Card,Bi-Weekly
263,28,Male,Jeans,Clothing,63.53,Illinois,L,Black,Spring,3.5,No,Venmo,Express,Yes,No,4,Venmo,Quarterly
264,21,Female,Blouse,Clothing,47.34,California,M,Silver,Fall,4.6,Yes,Cash,Standard,No,No,10,Venmo,Monthly
265,39,Male,Sneakers,Footwear,83.99,Texas,L,Silver,Fall,3.2,Yes,Venmo,Free Shipping,Yes,No,2,Credit Card,Quarterly
266,31,Female,Blouse,Clothing,47.73,New York,S,Silver,Fall,4.6,Yes,Cash,Standard,Yes,Yes,7,Cash,Bi-Weekly
267,33,Female,Jeans,Clothing,55.05,California,M,White,Spring,3.4,No,Venmo,Standard,Yes,Yes,3,Venmo,Quarterly
268,24,Female,Blouse,Clothing,54.18,California,L,Blue,Summer,3.1,Yes,Credit Card,Standard,No,Yes,4,Venmo,Bi-Weekly
269,18,Male,Jeans,Clothing,50.78,Texas,S,Blue,Summer,3.2,No,Debit Card,2-Day Shipping,Yes,Yes,1,Venmo,Weekly
270,56,Female,Blouse,Clothing,45.37,Illinois,L,Silver,Fall,3.3,Yes,Cash,Free Shipping,No,Yes,1,Cash,Monthly
271,20,Female,Watch,Accessories,127.52,Texas,S,Black,Fall,3.9,Yes,Cash,Store Pickup,Yes,No,5,Debit Card,Monthly
272,34,Female,Jeans,Clothing,56.75,Texas,M,Blue,Summer,4.9,Yes,Credit Card,Express,No,Yes,6,Credit Card,Monthly
273,23,Female,T-Shirt,Clothing,33.76,Florida,L,Black,Spring,3.7,No,PayPal,Free Shipping,Yes,No,6,Venmo,Quarterly
274,42,Male,Watch,Accessories,120.39,Illinois,S,Black,Winter,4.2,No,Credit Card,2-Day Shipping,No,Yes,0,Venmo,Monthly
275,26,Male,Jeans,Clothing,54.91,Florida,S,Black,Summer,4.8,No,Cash,Standard,Yes,No,2,PayPal,Weekly
276,25,Female,Watch,Accessories,130.09,New York,M,Black,Summer,4.3,No,Cash,Store Pickup,Yes,Yes,3,Cash,Monthly
277,42,Male,T-Shirt,Clothing,30.44,Texas,S,Black,Summer,3.2,No,Credit Card,2-Day Shipping,Yes,No,5,Credit Card,Monthly
278,60,Female,T-Shirt,Clothing,25.3,Texas,M,Blue,Spring,3.6,No,Debit Card,Express,Yes,No,8,Venmo,Weekly
279,53,Male,Watch,Accessories,111.8,Florida,M,Blue,Summer,4.6,Yes,Credit Card,Express,Yes,No,2,PayPal,Bi-Weekly
280,22,Male,Sneakers,Footwear,87.07,Texas,L,White,Winter,3.2,No,Credit Card,2-Day Shipping,No,No,0,Credit Card,Quarterly
281,47,Male,Blouse,Clothing,43.66,New York,S,Black,Winter,3.9,Yes,PayPal,Express,No,No,4,Venmo,Weekly
282,58,Male,Sneakers,Footwear,89.08,Texas,M,Blue,Spring,4.1,No,Cash,Store Pickup,Yes,No,1,Credit Card,Weekly
283,35,Male,Watch,Accessories,108.42,Florida,M,Blue,Summer,4.8,No,PayPal,Store Pickup,Yes,No,7,Venmo,Bi-Weekly
284,33,Male,Watch,Accessories,131.13,Florida,L,Silver,Fall,4.8,No,PayPal,2-Day Shipping,Yes,Yes,2,Credit Card,Monthly
285,55,Male,Sneakers,Footwear,93.24,Texas,L,Blue,Winter,3.9,Yes,Venmo,Express,Yes,No,8,Venmo,Monthly
286,37,Male,Sneakers,Footwear,88.53,New York,M,Silver,Spring,4.4,No,Debit Card,Store Pickup,Yes,No,0,Debit Card,Weekly
287,59,Male,T-Shirt,Clothing,29.04,Texas,M,White,Winter,4.2,Yes,Debit Card,Standard,Yes,Yes,2,Cash,Quarterly
288,49,Female,Blouse,Clothing,40.15,New York,M,Blue,Winter,4.1,Yes,Credit Card,Express,Yes,No,6,Cash,Bi-Weekly
289,41,Male,Jeans,Clothing,67.04,California,S,Black,Summer,3.1,No,Venmo,Store Pickup,Yes,Yes,4,Cash,Monthly
290,39,Female,Sneakers,Footwear,93.11,Illinois,S,Blue,Summer,4.6,No,PayPal,2-Day Shipping,No,No,4,Credit Card,Monthly
291,38,Male,T-Shirt,Clothing,25.81,Texas,M,White,Fall,4.6,No,PayPal,Store Pickup,Yes,Yes,9,Debit Card,Quarterly
292,42,Male,Sneakers,Footwear,92.82,New York,M,Black,Summer,3.7,Yes,Debit Card,Express,No,No,2,PayPal,Quarterly
293,27,Female,Watch,Accessories,118.51,Texas,M,Silver,Winter,3.4,No,Debit Card,Free Shipping,Yes,Yes,2,PayPal,Bi-Weekly
294,56,Female,Blouse,Clothing,42.17,Texas,S,White,Fall,3.2,No,Cash,Express,Yes,No,9,Credit Card,Monthly
295,39,Male,Blouse,Clothing,41.65,Texas,S,Blue,Winter,4.6,Yes,PayPal,Store Pickup,Yes,No,5,Venmo,Weekly
296,44,Female,T-Shirt,Clothing,20.41,California,S,Blue,Spring,3.5,No,Venmo,Standard,Yes,Yes,8,Credit Card,Bi-Weekly
297,22,Male,Jeans,Clothing,58.04,New York,S,Silver,Spring,4.7,No,Cash,2-Day Shipping,Yes,No,6,Credit Card,Monthly
298,19,Male,T-Shirt,Clothing,33.03,Florida,L,Silver,Summer,5.0,Yes,Credit Card,Store Pickup,No,No,3,Debit Card,Weekly
299,42,Male,Watch,Accessories,127.63,California,M,White,Spring,3.5,Yes,PayPal,Standard,No,Yes,6,Venmo,Bi-Weekly
300,43,Female,Blouse,Clothing,45.16,Illinois,S,Blue,Winter,4.1,Yes,Cash,Store Pickup,No,No,3,PayPal,Monthly
301,52,Male,Watch,Accessories,128.76,Illinois,S,White,Fall,3.9,No,Credit Card,Standard,Yes,No,7,Venmo,Quarterly
302,57,Female,Jeans,Clothing,58.81,Texas,M,White,Winter,4.6,No,PayPal,Standard,Yes,No,8,PayPal,Bi-Weekly
303,35,Female,Watch,Accessories,134.54,California,S,Silver,Winter,3.7,No,Cash,2-Day Shipping,Yes,No,9,Debit Card,Bi-Weekly
304,57,Male,Jeans,Clothing,66.53,California,S,Blue,Summer,4.7,No,Cash,Store Pickup,Yes,No,9,PayPal,Quarterly
305,36,Male,T-Shirt,Clothing,34.83,Texas,S,Silver,Summer,3.7,No,Debit Card,Express,No,Yes,5,PayPal,Weekly
306,48,Male,Sneakers,Footwear,88.29,New York,L,Silver,Spring,3.7,Yes,Cash,Standard,Yes,No,5,PayPal,Bi-Weekly
307,24,Female,Blouse,Clothing,48.7,California,S,Black,Winter,3.3,Yes,Cash,Express,No,Yes,0,Credit Card,Quarterly
308,47,Female,Watch,Accessories,104.8,New York,S,Black,Fall,4.8,Yes,Debit Card,Free Shipping,Yes,Yes,3,Venmo,Monthly
309,52,Female,Watch,Accessories,129.7,Texas,L,Silver,Fall,4.0,No,Venmo,Store Pickup,Yes,No,2,Debit Card,Quarterly
310,42,Female,Sneakers,Footwear,87.29,California,M,Blue,Winter,3.6,No,PayPal,2-Day Shipping,No,No,8,Debit Card,Bi-Weekly
311,38,Male,T-Shirt,Clothing,20.23,Illinois,L,Blue,Fall,4.6,No,Debit Card,2-Day Shipping,Yes,Yes,10,Cash,Quarterly
312,50,Female,Sneakers,Footwear,82.75,Illinois,M,Silver,Spring,4.7,No,PayPal,2-Day Shipping,No,No,9,Cash,Weekly
313,56,Female,Jeans,Clothing,52.93,California,L,Silver,Fall,3.5,No,PayPal,Express,No,No,10,Debit Card,Bi-Weekly
314,51,Female,T-Shirt,Clothing,34.36,California,S,White,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,8,Debit Card,Quarterly
315,52,Female,T-Shirt,Clothing,29.04,Texas,L,White,Spring,3.2,No,PayPal,Free Shipping,Yes,No,2,PayPal,Quarterly
316,21,Female,Blouse,Clothing,50.25,California,M,Blue,Winter,4.5,Yes,Credit Card,2-Day Shipping,No,No,4,Credit Card,Quarterly
317,37,Male,T-Shirt,Clothing,29.88,Texas,S,Silver,Fall,4.8,No,Credit Card,Store Pickup,No,No,4,Cash,Monthly
318,20,Male,T-Shirt,Clothing,29.97,California,S,Black,Summer,4.5,No,Venmo,Store Pickup,Yes,No,10,PayPal,Weekly
319,53,Female,Jeans,Clothing,55.5,Florida,M,Silver,Spring,3.7,Yes,Credit Card,Store Pickup,No,No,8,Cash,Weekly
320,31,Male,Sneakers,Footwear,99.98,Illinois,M,Silver,Winter,3.0,No,Credit Card,2-Day Shipping,No,Yes,8,PayPal,Bi-Weekly
321,31,Male,Watch,Accessories,107.1,Illinois,M,White,Winter,4.0,No,PayPal,Express,Yes,Yes,5,Debit Card,Monthly
322,59,Male,Sneakers,Footwear,91.64,California,M,White,Spring,4.0,No,Debit Card,Free Shipping,No,Yes,5,PayPal,Quarterly
323,42,Male,T-Shirt,Clothing,26.13,Florida,M,Blue,Fall,4.1,Yes,Debit Card,Standard,No,No,2,PayPal,Quarterly
324,54,Male,Watch,Accessories,100.05,New York,L,Black,Fall,3.5,No,PayPal,Free Shipping,No,No,6,Debit Card,Quarterly
325,37,Male,T-Shirt,Clothing,22.92,New York,L,White,Winter,3.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,7,Cash,Quarterly
326,45,Female,Blouse,Clothing,47.71,Illinois,L,Black,Winter,3.4,No,Venmo,Standard,No,No,6,PayPal,Monthly
327,58,Male,Jeans,Clothing,62.48,Texas,L,Blue,Summer,5.0,No,Credit Card,Standard,No,Yes,1,Venmo,Monthly
328,32,Male,T-Shirt,Clothing,25.05,California,M,Black,Winter,3.3,Yes,Credit Card,2-Day Shipping,No,No,7,PayPal,Bi-Weekly
329,51,Female,T-Shirt,Clothing,21.83,Florida,L,Silver,Fall,4.2,Yes,Cash,Store Pickup,No,No,10,Cash,Weekly
330,48,Female,Watch,Accessories,108.48,California,M,Black,Summer,3.7,Yes,Credit Card,Express,Yes,Yes,2,Cash,Monthly
331,59,Female,Jeans,Clothing,53.85,Florida,M,Black,Summer,3.3,No,Credit Card,Free Shipping,No,Yes,7,Venmo,Quarterly
332,49,Female,Jeans,Clothing,65.2,Florida,S,Silver,Spring,4.4,Yes,Venmo,Store Pickup,Yes,No,7,Debit Card,Quarterly
333,54,Male,Blouse,Clothing,44.44,California,S,Silver,Winter,5.0,Yes,Venmo,Standard,Yes,Yes,9,PayPal,Bi-Weekly
334,19,Male,Blouse,Clothing,43.21,Texas,S,Silver,Winter,3.7,Yes,Venmo,Standard,Yes,Yes,6,Venmo,Weekly
335,31,Male,Watch,Accessories,106.97,Texas,S,Blue,Winter,3.4,Yes,Cash,Standard,No,Yes,3,Debit Card,Monthly
336,23,Female,Watch,Accessories,112.82,California,M,White,Summer,3.3,No,Debit Card,Standard,No,No,2,Debit Card,Quarterly
337,50,Male,T-Shirt,Clothing,26.14,Florida,M,Blue,Summer,3.0,Yes,Credit Card,Standard,Yes,Yes,9,Venmo,Bi-Weekly
338,41,Male,Jeans,Clothing,50.77,Texas,M,White,Spring,4.7,Yes,PayPal,Store Pickup,Yes,No,2,Cash,Quarterly
339,45,Female,T-Shirt,Clothing,33.33,Florida,S,Blue,Winter,3.1,No,Credit Card,Free Shipping,No,No,3,Venmo,Quarterly
340,60,Male,T-Shirt,Clothing,20.01,Florida,M,Silver,Winter,4.1,No,Cash,Free Shipping,No,Yes,7,Cash,Bi-Weekly
341,58,Female,Watch,Accessories,129.93,California,M,Black,Summer,4.8,Yes,Cash,2-Day Shipping,Yes,No,5,Debit Card,Weekly
342,18,Female,Watch,Accessories,121.36,Texas,L,White,Fall,3.6,No,Cash,Standard,No,No,10,Credit Card,Bi-Weekly
343,40,Male,Blouse,Clothing,47.24,Texas,L,Blue,Spring,3.6,No,Credit Card,Free Shipping,Yes,Yes,6,Debit Card,Bi-Weekly
344,58,Male,T-Shirt,Clothing,26.74,Florida,M,Silver,Spring,3.3,Yes,Cash,Standard,No,Yes,7,Credit Card,Weekly
345,48,Female,Sneakers,Footwear,85.41,Florida,L,Blue,Spring,4.2,No,Debit Card,Standard,No,Yes,7,PayPal,Bi-Weekly
346,29,Male,Jeans,Clothing,56.04,Florida,M,Silver,Summer,3.9,Yes,Cash,Express,Yes,No,1,Venmo,Bi-Weekly
347,20,Male,Jeans,Clothing,68.39,New York,S,Black,Summer,3.3,No,PayPal,Express,No,No,6,Cash,Monthly
348,59,Male,T-Shirt,Clothing,32.64,Texas,L,Silver,Winter,4.1,Yes,Cash,Free Shipping,Yes,Yes,7,Credit Card,Monthly
349,37,Male,Jeans,Clothing,64.34,Florida,L,Blue,Fall,4.0,No,Debit Card,Store Pickup,Yes,Yes,5,Credit Card,Bi-Weekly
350,31,Female,T-Shirt,Clothing,30.11,Illinois,L,Blue,Winter,4.3,Yes,Venmo,Express,Yes,Yes,0,PayPal,Weekly
351,27,Female,Watch,Accessories,132.59,Illinois,M,Blue,Winter,3.7,No,Debit Card,Store Pickup,No,Yes,4,Debit Card,Monthly
352,21,Female,Blouse,Clothing,40.56,Texas,L,Silver,Summer,4.6,No,PayPal,Express,Yes,Yes,3,Debit Card,Quarterly
353,38,Female,Blouse,Clothing,40.45,Texas,M,Blue,Spring,4.9,No,PayPal,Standard,Yes,No,2,Credit Card,Weekly
354,22,Male,Jeans,Clothing,66.68,California,M,Black,Winter,3.3,Yes,Credit Card,Express,Yes,Yes,5,PayPal,Quarterly
355,47,Female,Jeans,Clothing,50.48,Illinois,M,Blue,Fall,4.0,Yes,PayPal,Express,Yes,No,9,Cash,Quarterly
356,37,Female,Watch,Accessories,139.29,California,S,Black,Spring,3.5,No,Cash,2-Day Shipping,No,No,7,Credit Card,Monthly
357,36,Female,Blouse,Clothing,47.11,California,L,Silver,Winter,3.1,Yes,Venmo,Store Pickup,Yes,No,10,Credit Card,Monthly
358,40,Male,Sneakers,Footwear,92.78,California,S,Black,Spring,4.2,Yes,Cash,Standard,Yes,No,2,Venmo,Bi-Weekly
359,18,Female,Jeans,Clothing,60.3,California,L,Black,Spring,4.1,Yes,Venmo,Standard,Yes,Yes,7,Debit Card,Quarterly
360,50,Male,Blouse,Clothing,53.82,New York,L,White,Summer,4.3,Yes,Debit Card,Express,Yes,No,2,PayPal,Monthly
361,28,Male,Watch,Accessories,109.59,New York,S,Blue,Winter,4.1,Yes,Credit Card,Express,No,Yes,2,Credit Card,Monthly
362,58,Female,Blouse,Clothing,54.61,Florida,L,White,Fall,4.6,No,Debit Card,Standard,Yes,Yes,5,Debit Card,Bi-Weekly
363,60,Male,T-Shirt,Clothing,27.91,California,M,Black,Winter,4.2,Yes,Credit Card,Store Pickup,No,No,1,PayPal,Weekly
364,32,Female,Jeans,Clothing,62.01,New York,L,Blue,Winter,4.6,Yes,Debit Card,2-Day Shipping,Yes,Yes,7,Cash,Quarterly
365,24,Female,Watch,Accessories,102.84,New York,S,White,Spring,4.3,Yes,Venmo,Express,No,No,10,Credit Card,Quarterly
366,52,Female,Jeans,Clothing,60.36,Texas,S,Black,Winter,3.6,Yes,Debit Card,Express,Yes,No,3,Venmo,Monthly
367,24,Female,T-Shirt,Clothing,22.2,Illinois,S,Silver,Summer,4.5,Yes,PayPal,Free Shipping,No,No,6,Cash,Quarterly
368,51,Male,T-Shirt,Clothing,27.57,Illinois,S,Silver,Summer,3.3,No,Cash,2-Day Shipping,Yes,Yes,10,PayPal,Quarterly
369,49,Male,Sneakers,Footwear,87.64,New York,S,Blue,Spring,4.1,Yes,Cash,2-Day Shipping,No,No,5,Debit Card,Quarterly
370,47,Male,T-Shirt,Clothing,31.32,Florida,S,White,Spring,4.8,Yes,Debit Card,Express,Yes,No,4,Venmo,Quarterly
371,26,Female,Sneakers,Footwear,84.09,New York,L,Blue,Summer,5.0,No,Credit Card,Standard,Yes,Yes,4,Debit Card,Monthly
372,36,Female,Jeans,Clothing,59.88,Texas,M,Silver,Spring,3.9,Yes,Credit Card,Free Shipping,No,Yes,3,Debit Card,Weekly
373,55,Female,Watch,Accessories,122.98,Florida,M,White,Winter,4.0,No,Debit Card,Express,No,Yes,9,Debit Card,Weekly
374,52,Male,Sneakers,Footwear,82.92,Texas,S,Silver,Spring,3.1,No,Debit Card,Express,No,No,4,Credit Card,Bi-Weekly
375,54,Male,Watch,Accessories,133.45,Illinois,M,Silver,Fall,4.0,Yes,Debit Card,2-Day Shipping,Yes,No,7,Credit Card,Bi-Weekly
376,60,Female,Blouse,Clothing,54.84,Texas,S,White,Summer,3.2,Yes,Debit Card,Free Shipping,No,No,8,Venmo,Weekly
377,27,Male,T-Shirt,Clothing,28.56,California,M,Blue,Summer,4.2,Yes,PayPal,Express,No,Yes,5,Cash,Weekly
378,49,Female,Jeans,Clothing,59.47,Texas,S,Silver,Spring,3.3,No,PayPal,Store Pickup,No,Yes,8,Cash,Monthly
379,21,Male,Blouse,Clothing,41.59,California,M,Black,Summer,3.3,No,Venmo,Free Shipping,Yes,No,1,Credit Card,Quarterly
380,31,Male,Jeans,Clothing,62.3,Florida,L,Blue,Spring,3.7,No,PayPal,Store Pickup,Yes,No,0,PayPal,Bi-Weekly
381,33,Male,Blouse,Clothing,53.3,New York,M,Silver,Fall,5.0,No,PayPal,Standard,No,Yes,1,PayPal,Bi-Weekly
382,27,Male,Watch,Accessories,111.23,Florida,M,Blue,Summer,4.3,No,PayPal,Free Shipping,Yes,Yes,9,Credit Card,Weekly
383,32,Male,Sneakers,Footwear,89.37,Florida,S,Blue,Fall,4.3,Yes,Credit Card,Express,No,Yes,4,Credit Card,Monthly
384,49,Female,Sneakers,Footwear,85.12,California,S,Silver,Fall,4.9,Yes,Debit Card,Free Shipping,Yes,No,6,Venmo,Weekly
